## Site Characteristics
        Country='China'
        Station='Unknown'
        Description=''
        Source='NASA/POWER Source Native Resolution Daily Data'
        Contact='Herman Berghuijs (herman.berghuijs@wur.nl)'
        Longitude=127.0958328;Latitude=45.83750153;Elevation=139.04;AngstromA=0.29;AngstromB=0.49;HasSunshine=False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20151111,7220.0,-9.21,-1.08,0.32867716792305207, 0.88, 0.0,0
20151112,6060.0,-9.04,1.15,0.4032906789134704, 1.45, 0.0,0
20151113,2450.0,-1.55,6.07,0.6991033827118849, 3.08, 0.07,0
20151114,6610.0,1.83,9.81,0.817276668513208, 3.82, 0.57,0
20151115,5330.0,-6.33,2.57,0.34493755179867025, 4.18, 0.31,0
20151116,5410.0,-7.14,-2.84,0.19444738650724247, 2.1, 0.24,0
20151117,5090.0,-11.41,-4.03,0.23134798333427203, 2.67, 0.03,0
20151118,7780.0,-12.8,-4.31,0.1805890581739944, 1.82, 0.06,0
20151119,5120.0,-11.42,-3.71,0.20890264105274264, 2.76, 0.32,0
20151120,5550.0,-12.74,-6.08,0.17893890860203301, 2.35, 0.0,0
20151121,7580.0,-15.16,-5.4,0.18194926049207788, 2.08, 0.0,0
20151122,7550.0,-16.71,-8.05,0.1539112089881161, 1.37, 0.0,0
20151123,6690.0,-18.04,-11.71,0.13400605745295252, 2.97, 0.0,0
20151124,8270.0,-20.34,-10.62,0.12867884981558994, 2.02, 0.0,0
20151125,7650.0,-18.78,-10.27,0.1419408993070717, 1.27, 0.0,0
20151126,8010.0,-18.54,-9.71,0.15042069885276246, 1.77, 0.0,0
20151127,6560.0,-19.01,-9.71,0.15157626691501333, 1.81, 0.0,0
20151128,6520.0,-15.69,-8.23,0.17261659790768913, 1.55, 0.01,0
20151129,5070.0,-16.17,-6.16,0.20247510788782114, 1.23, 0.14,0
20151130,4340.0,-11.56,-6.47,0.2448336819799255, 1.3, 0.15,0
20151201,3670.0,-11.29,-3.48,0.28821360758475845, 3.23, 3.05,0
20151202,1090.0,-9.23,-1.9,0.3932465686238426, 3.27, 5.4,0
20151203,2150.0,-11.86,-9.45,0.2257737923532449, 4.68, 3.71,0
20151204,5390.0,-15.78,-6.84,0.20890264105274264, 4.59, 0.13,0
20151205,4930.0,-17.7,-7.53,0.20381343357213344, 4.45, 0.41999999999999993,0
20151206,5490.0,-21.95,-12.74,0.1215176100953622, 2.38, 0.0,0
20151207,5670.0,-19.46,-11.78,0.1523510424512682, 0.91, 0.01,0
20151208,4740.0,-18.38,-5.55,0.2257737923532449, 2.97, 0.02,0
20151209,3070.0,-10.68,-2.84,0.3195513727057607, 1.52, 0.26,0
20151210,2550.0,-17.8,-4.23,0.30821857097137806, 2.63, 3.54,0
20151211,7650.0,-19.56,-9.26,0.17538517686215901, 1.66, 0.03,0
20151212,6270.0,-14.42,-7.15,0.22632577773006216, 1.35, 0.0,0
20151213,7450.0,-16.77,-10.41,0.19077808294747134, 1.13, 0.02,0
20151214,3800.0,-17.8,-9.55,0.2073641207447001, 2.07, 1.17,0
20151215,5110.0,-13.99,-9.95,0.21834921898067888, 1.67, 1.7199999999999998,0
20151216,5930.0,-22.9,-12.61,0.15747385045728046, 3.1, 0.29,0
20151217,7350.0,-23.46,-11.46,0.15351983602584796, 3.23, 0.05,0
20151218,7330.0,-19.37,-10.96,0.16889120793183549, 2.38, 0.01,0
20151219,7030.0,-18.84,-7.39,0.1874818937832782, 2.8, 0.01,0
20151220,4640.0,-16.1,-6.85,0.23762082715214553, 1.79, 0.03,0
20151221,2850.0,-13.0,-6.78,0.28775714047289996, 1.44, 0.16,0
20151222,4700.0,-15.18,-9.5,0.20958968629959554, 1.67, 0.06,0
20151223,4420.0,-20.05,-10.06,0.20651375687951862, 2.62, 0.04,0
20151224,6460.0,-24.56,-15.04,0.11725048099638591, 1.97, 0.01,0
20151225,7100.0,-27.12,-17.54,0.09367258320566174, 1.8, 0.01,0
20151226,7230.0,-29.75,-21.21,0.06639721144983649, 3.45, 0.01,0
20151227,7600.0,-29.73,-17.57,0.0712902536478605, 4.02, 0.0,0
20151228,7520.0,-26.9,-15.24,0.08980830739698427, 3.24, 0.0,0
20151229,7380.0,-26.58,-14.22,0.10655030175852916, 2.23, 0.0,0
20151230,7290.0,-22.44,-12.39,0.13320035913961248, 1.47, 0.01,0
20151231,7070.0,-22.84,-11.07,0.1392903491916355, 2.12, 0.51,0
20160101,4530.0,-19.39,-8.65,0.18654949951239047, 3.05, 0.8999999999999999,0
20160102,7600.0,-23.94,-12.61,0.14024902519865554, 2.49, 0.01,0
20160103,6720.0,-24.52,-13.29,0.1174554825186833, 2.12, 0.01,0
20160104,7530.0,-24.53,-13.43,0.11134505955029839, 2.94, 0.01,0
20160105,7250.0,-26.24,-12.94,0.13013305826579097, 3.85, 1.43,0
20160106,7750.0,-23.04,-12.67,0.13481610763155036, 2.87, 0.21999999999999997,0
20160107,7630.0,-22.8,-13.28,0.1293482082762891, 2.73, 0.02,0
20160108,7940.0,-22.33,-13.18,0.12779118816081067, 2.56, 0.02,0
20160109,8020.0,-24.2,-13.23,0.12548705926938541, 3.9, 0.02,0
20160110,8230.0,-29.43,-15.72,0.07862660852548034, 2.9, 0.0,0
20160111,8230.0,-28.11,-14.85,0.09613056235744868, 2.75, 0.0,0
20160112,8240.0,-25.44,-14.92,0.11633192830869553, 2.97, 0.3,0
20160113,7530.0,-22.02,-14.48,0.12923643288962153, 2.09, 0.12,0
20160114,8020.0,-25.49,-16.9,0.10131031190695519, 1.47, 0.02,0
20160115,7650.0,-23.12,-15.46,0.11421361881896913, 1.89, 0.05,0
20160116,8700.0,-26.77,-17.67,0.09250624149347103, 2.0, 0.01,0
20160117,8690.0,-28.66,-17.92,0.08280488825131549, 1.78, 0.02,0
20160118,6570.0,-25.26,-17.52,0.10988676043811454, 2.62, 1.7399999999999998,0
20160119,7260.0,-23.38,-17.23,0.12636040649152755, 4.17, 1.25,0
20160120,9040.0,-28.1,-18.72,0.08258011516273658, 2.16, 0.05,0
20160121,9170.0,-32.19,-18.24,0.06071996370336809, 2.15, 0.0,0
20160122,9520.0,-33.75,-20.48,0.05632612215328292, 1.96, 0.01,0
20160123,9000.0,-32.93,-20.54,0.06858266203520985, 2.64, 0.03,0
20160124,9320.0,-27.64,-14.58,0.09742445582710889, 3.08, 0.03,0
20160125,9650.0,-24.07,-11.64,0.1280125889369574, 4.67, 0.0,0
20160126,9860.0,-26.04,-13.89,0.10257549172749628, 3.57, 0.0,0
20160127,8440.0,-25.45,-12.03,0.10626858229742486, 3.62, 0.0,0
20160128,10250.0,-28.55,-14.88,0.0816124040721896, 2.24, 0.0,0
20160129,10450.0,-30.85,-15.08,0.0776297274451454, 1.87, 0.0,0
20160130,10460.0,-30.54,-17.05,0.07395765322828712, 2.01, 0.0,0
20160131,10580.0,-28.84,-16.29,0.08243057038474438, 2.46, 0.0,0
20160201,10640.0,-30.17,-13.3,0.08916497228218628, 2.51, 0.0,0
20160202,10830.0,-25.76,-10.43,0.12172926957628971, 2.27, 0.0,0
20160203,9610.0,-23.35,-7.54,0.1448837082462406, 2.92, 0.0,0
20160204,11160.0,-23.56,-7.92,0.151190199942322, 3.18, 0.01,0
20160205,10920.0,-20.85,-9.88,0.13423705539721217, 1.47, 0.01,0
20160206,11190.0,-22.19,-7.92,0.15867765044825807, 2.97, 0.0,0
20160207,10080.0,-21.34,-11.1,0.1589462743877419, 2.11, 0.01,0
20160208,9040.0,-16.16,-7.99,0.20197525839857292, 1.96, 0.13,0
20160209,11030.0,-19.04,-8.11,0.17319619488660598, 2.13, 0.02,0
20160210,8560.0,-18.69,-3.75,0.25264675498260225, 2.86, 0.01,0
20160211,6440.0,-10.64,1.07,0.42729279226419437, 4.36, 0.39,0
20160212,3140.0,-9.25,1.16,0.4394298774285183, 4.15, 0.55,0
20160213,8170.0,-13.43,-6.07,0.19883500193959702, 3.18, 0.15,0
20160214,12370.0,-21.94,-13.75,0.11694357864747565, 4.51, 0.05,0
20160215,12010.0,-24.25,-10.1,0.13504835273204932, 3.0, 0.01,0
20160216,11580.0,-17.07,-6.34,0.18164620626252315, 3.04, 0.02,0
20160217,11190.0,-18.04,-3.68,0.2106240290943037, 2.58, 0.01,0
20160218,10240.0,-13.44,-2.36,0.2794276265736044, 2.13, 0.31,0
20160219,11060.0,-14.23,-5.95,0.26151764188381166, 3.62, 1.9500000000000002,0
20160220,13480.0,-18.16,-6.28,0.18701517855019315, 2.85, 0.37,0
20160221,13170.0,-21.62,-9.0,0.14401981127908073, 4.1, 0.06,0
20160222,11990.0,-21.3,-10.15,0.1247273109683519, 2.68, 0.0,0
20160223,14520.0,-22.53,-12.27,0.10275738138619764, 2.56, 0.0,0
20160224,14770.0,-21.92,-6.87,0.13940986267501534, 2.38, 0.0,0
20160225,14690.0,-21.94,-8.17,0.1424276285728018, 2.73, 0.0,0
20160226,14800.0,-17.47,-8.09,0.16056655901966932, 0.99, 0.01,0
20160227,14600.0,-19.15,-7.01,0.15273975451763386, 1.12, 0.0,0
20160228,13520.0,-16.74,-7.79,0.15988965753344722, 1.68, 0.01,0
20160229,15030.0,-20.68,-8.98,0.14389677373141196, 2.8, 0.01,0
20160301,13200.0,-16.55,-3.4,0.2106240290943037, 3.03, 0.14,0
20160302,11030.0,-14.17,-3.27,0.26088987074790365, 2.15, 0.09,0
20160303,14480.0,-15.35,0.15,0.23897073205934163, 1.65, 0.0,0
20160304,11920.0,-13.77,2.02,0.33099447549071526, 4.48, 0.4099999999999999,0
20160305,5360.0,-6.48,0.5,0.5048174868699409, 3.1, 9.55,0
20160306,16200.0,-10.92,0.46,0.2905056131478319, 4.31, 0.0,0
20160307,13530.0,-16.68,-2.53,0.2156877423073234, 2.85, 0.0,0
20160308,15220.0,-12.49,-4.37,0.22761841971064076, 3.3, 0.03,0
20160309,15130.0,-16.16,-4.91,0.20482234504974836, 2.88, 0.0,0
20160310,16370.000000000002,-13.32,-5.07,0.21114290389589502, 2.35, 0.01,0
20160311,17300.0,-16.07,-1.91,0.20702360153252275, 3.03, 0.0,0
20160312,16270.0,-14.62,3.43,0.26980183577049965, 4.83, 0.0,0
20160313,18950.0,-15.19,-2.34,0.1808905391574065, 3.79, 0.0,0
20160314,17270.0,-14.82,0.6,0.24208189495313986, 2.33, 0.0,0
20160315,17160.0,-7.91,9.22,0.40575961478843897, 3.74, 0.0,0
20160316,16960.0,-4.01,11.83,0.45017220891636955, 4.42, 0.0,0
20160317,9460.0,-2.4,11.07,0.5537395644087896, 5.43, 0.0,0
20160318,6240.0,-2.92,6.49,0.5669190364749673, 5.72, 0.4099999999999999,0
20160319,20110.0,-4.76,7.13,0.3555281310720327, 3.69, 0.0,0
20160320,18390.0,-3.6,11.29,0.3935476443475143, 2.76, 0.0,0
20160321,12440.0,-2.95,5.8,0.43217693765079135, 1.85, 0.06,0
20160322,14820.0,-4.04,5.74,0.3658414087327859, 4.56, 0.0,0
20160323,20370.0,-4.49,7.45,0.35251220753893203, 4.88, 0.0,0
20160324,18990.0,-4.91,8.24,0.37267225195002285, 2.97, 0.0,0
20160325,19150.0,-4.32,13.2,0.42309951489763586, 2.85, 0.0,0
20160326,17720.0,-1.84,14.0,0.4444367203031351, 3.18, 0.0,0
20160327,21060.0,-5.14,8.8,0.3043612841329715, 2.22, 0.0,0
20160328,13580.0,0.08,15.78,0.44276218368924847, 4.74, 0.0,0
20160329,18330.0,-0.57,10.3,0.3619082750906591, 4.17, 0.0,0
20160330,15510.0,-2.94,8.48,0.4341444108634333, 3.7, 0.06,0
20160331,15870.0,0.78,15.97,0.5223565429658845, 4.03, 0.0,0
20160401,9150.0,1.82,18.77,0.683237140626266, 7.97, 3.39,0
20160402,18940.0,-1.96,9.61,0.3121192359319258, 7.52, 0.0,0
20160403,20220.0,-4.48,7.68,0.2898163161251508, 5.3, 0.0,0
20160404,21660.0,-4.74,9.96,0.32996277563378523, 2.14, 0.27,0
20160405,18790.0,-1.77,11.45,0.44042722735526213, 3.43, 0.12,0
20160406,17860.0,-1.1,18.33,0.5297569315898045, 6.54, 2.47,0
20160407,23100.0,-2.19,10.67,0.32030316374207307, 7.67, 0.02,0
20160408,17150.0,-5.34,8.54,0.2544809730262536, 5.58, 0.01,0
20160409,20670.0,-6.43,3.36,0.2492141898369678, 4.06, 0.0,0
20160410,19880.0,-5.11,5.5,0.30030997805335335, 3.6, 0.01,0
20160411,21110.0,-4.31,9.62,0.3607914382394442, 1.94, 0.0,0
20160412,7390.0,-1.53,5.15,0.5317197606951437, 2.21, 0.57,0
20160413,12180.0,-2.21,10.54,0.5305412922738075, 2.18, 0.24,0
20160414,16750.0,0.26,13.98,0.5204243470540139, 2.97, 0.36,0
20160415,10630.0,2.57,11.97,0.6676898573792776, 3.65, 0.48,0
20160416,5240.0,2.89,8.51,0.8126888658652578, 4.09, 3.96,0
20160417,6850.0,2.25,6.72,0.6652890466687614, 4.91, 6.4,0
20160418,19300.0,-1.03,13.15,0.48344745834574, 2.39, 0.0,0
20160419,23110.0,1.06,16.87,0.4823642421709419, 4.9, 0.0,0
20160420,22890.0,5.97,15.62,0.5452385710736829, 6.53, 0.13,0
20160421,21190.0,2.73,20.68,0.6430915905568553, 6.42, 0.0,0
20160422,22920.0,0.17,14.1,0.4259986461919438, 5.71, 0.0,0
20160423,18080.0,-0.04,10.35,0.5376469266839089, 4.42, 0.05,0
20160424,17660.0,-1.74,13.0,0.49846886305201044, 2.54, 0.20999999999999996,0
20160425,19690.0,2.13,14.29,0.6700983200885541, 4.59, 0.03,0
20160426,23060.0,1.25,15.75,0.5850656567138259, 2.49, 0.0,0
20160427,16070.0,1.49,17.48,0.6183983438991624, 3.12, 0.05,0
20160428,27100.0,1.03,19.25,0.5795260463923498, 3.97, 0.0,0
20160429,26480.0,0.8,18.92,0.5521113440167015, 2.01, 0.0,0
20160430,15870.0,5.78,18.41,0.6856950743382065, 1.5, 0.0,0
20160501,6440.0,5.33,17.08,1.0460332458072779, 4.48, 0.51,0
20160502,6160.0,9.31,17.53,1.1106059366408663, 3.18, 7.15,0
20160503,5220.0,5.21,9.84,0.8876513989385627, 6.88, 22.61,0
20160504,10920.0,5.65,15.76,0.7260985275721676, 7.05, 9.97,0
20160505,25750.0,3.88,23.2,0.7081704124692149, 2.08, 0.0,0
20160506,11140.0,7.2,12.75,1.0143089273016574, 2.58, 9.02,0
20160507,22250.0,3.7,17.54,0.6876670421753711, 4.53, 0.32,0
20160508,16750.0,4.22,18.64,0.6931158098209708, 4.06, 0.0,0
20160509,23700.0,6.99,20.28,0.9902234196801182, 3.27, 0.03,0
20160510,25200.0,6.44,22.0,1.1023471119888075, 1.92, 0.05,0
20160511,23300.0,7.7,25.68,1.0691211163174248, 4.1, 1.9900000000000002,0
20160512,5880.0,5.21,14.93,1.0993573320771413, 5.74, 12.42,0
20160513,28170.0,2.26,17.6,0.5706754133497783, 3.99, 0.02,0
20160514,15960.0,8.85,18.69,0.8548093074355307, 6.41, 2.43,0
20160515,9880.0,5.09,17.95,0.9007206623770625, 4.18, 3.24,0
20160516,11350.0,4.23,14.05,0.82478058998621, 2.88, 4.17,0
20160517,27390.0,6.16,27.12,1.0163972052359547, 3.01, 0.0,0
20160518,22240.0,11.77,28.3,1.2043025157681535, 6.41, 0.0,0
20160519,25660.0,14.37,29.43,1.3031465077287292, 5.59, 0.0,0
20160520,25850.0,13.62,29.44,1.1613121221729747, 5.04, 0.0,0
20160521,25920.0,12.43,23.93,0.9461723361023406, 4.52, 0.0,0
20160522,18140.0,9.78,22.28,0.7255807862832748, 1.77, 0.0,0
20160523,18490.0,13.16,24.51,0.8704859098165928, 2.07, 3.07,0
20160524,9500.0,11.24,17.17,1.279921697587264, 4.29, 18.19,0
20160525,16200.0,9.2,19.24,1.0867302363554476, 4.3, 2.07,0
20160526,14400.0,6.46,18.16,0.8482522079272296, 4.28, 4.68,0
20160527,28920.0,6.11,22.94,0.7973723241181494, 3.66, 0.07,0
20160528,24990.0,8.66,28.89,1.2748103184847024, 3.01, 0.0,0
20160529,28700.0,10.86,20.78,0.7036239980941016, 3.84, 0.09,0
20160530,20100.0,6.92,15.82,0.7973723241181494, 3.51, 3.41,0
20160531,23180.0,4.53,23.21,1.0163972052359547, 3.3, 0.1,0
20160601,27010.0,9.16,26.38,1.1181611610379087, 2.04, 0.0,0
20160602,16230.0,11.23,24.74,1.231257948649212, 1.96, 5.49,0
20160603,21410.0,11.51,29.87,1.2495216274951704, 3.91, 0.07,0
20160604,26110.0,10.23,24.53,1.1699582470633887, 1.64, 0.36,0
20160605,20520.0,13.66,32.12,1.368709093821784, 3.62, 0.1,0
20160606,22060.0,12.02,27.68,1.2765121142011404, 3.1, 3.31,0
20160607,28480.0,8.99,26.65,1.0226847750674277, 3.35, 0.95,0
20160608,21820.0,12.53,22.7,1.2075419540852388, 2.58, 6.99,0
20160609,26600.0,11.82,25.78,1.1707470590373388, 1.42, 0.54,0
20160610,5860.0,14.95,21.02,1.6943980378095334, 3.6, 20.22,0
20160611,9060.0,14.39,22.35,1.624725182717425, 4.31, 8.68,0
20160612,21740.0,12.84,23.33,1.38966843866724, 2.16, 2.41,0
20160613,22820.0,12.69,20.79,1.3988687820573145, 1.37, 13.95,0
20160614,20760.0,11.35,23.5,1.378698221289275, 1.14, 3.7199999999999998,0
20160615,22010.0,12.79,25.06,1.5555514960237655, 1.64, 2.7700000000000005,0
20160616,20200.0,13.55,22.83,1.6512191555446767, 2.5, 1.19,0
20160617,18530.0,12.98,24.75,1.7097428479400785, 1.74, 10.280000000000001,0
20160618,16690.000000000004,16.46,24.83,1.9181687371693017, 2.75, 24.33,0
20160619,15760.0,15.12,23.65,1.603799248298758, 1.74, 6.630000000000001,0
20160620,25940.0,12.83,26.8,1.71746084569009, 2.13, 0.01,0
20160621,9950.0,17.36,25.57,2.0992903090810855, 2.85, 14.79,0
20160622,11490.0,18.16,24.59,2.056215461895879, 1.43, 6.950000000000001,0
20160623,13070.0,15.37,21.68,1.8428199236831504, 1.29, 11.2,0
20160624,15860.0,14.06,19.36,1.650152165823457, 2.51, 12.41,0
20160625,18890.0,12.31,23.9,1.7086427632250745, 2.52, 2.1,0
20160626,26840.0,13.15,26.9,1.6448262833454572, 1.8, 3.3599999999999994,0
20160627,26500.0,14.61,28.33,1.834610142801736, 1.5, 0.22999999999999998,0
20160628,20310.0,16.4,29.34,2.069185978529735, 2.3, 0.14,0
20160629,16630.0,19.14,23.15,2.2402519924478757, 2.61, 8.54,0
20160630,9140.0,16.06,23.95,2.1085282620433463, 2.97, 17.36,0
20160701,20230.0,15.31,24.07,1.6289389918229766, 1.99, 7.26,0
20160702,25790.0,13.26,25.6,1.5616389849627375, 0.84, 0.12,0
20160703,27630.0,14.98,29.99,1.8724039745153964, 2.44, 0.33,0
20160704,27290.0,16.79,30.12,2.0037775032515905, 2.5, 0.39,0
20160705,28890.0,17.03,29.85,2.01645806933659, 2.57, 0.12,0
20160706,29730.0,15.5,29.56,1.9451094986172028, 2.59, 0.0,0
20160707,24280.0,18.64,32.15,2.1823587954442267, 3.02, 0.01,0
20160708,17100.0,21.37,30.03,2.3542508379281046, 2.3, 5.35,0
20160709,18660.0,19.81,29.17,2.1444945099576915, 1.92, 1.59,0
20160710,23920.0,17.56,29.66,1.9096655034634056, 1.63, 0.0,0
20160711,21970.0,20.78,33.66,2.390900425939826, 4.47, 0.03,0
20160712,11040.0,17.63,29.56,2.3296105875018647, 2.32, 10.13,0
20160713,11420.0,16.99,28.1,1.996202726895579, 3.35, 1.9700000000000002,0
20160714,30810.0,14.03,25.81,1.3551900463455682, 3.23, 0.0,0
20160715,24710.0,14.66,27.08,1.6987698967961398, 1.87, 0.0,0
20160716,16940.0,16.24,26.17,1.7152525925046267, 3.31, 0.19,0
20160717,12160.0,15.01,25.12,1.761022898120093, 1.57, 1.24,0
20160718,24180.0,15.36,28.13,1.8617061308639677, 0.93, 0.05,0
20160719,24160.0,17.8,31.69,1.95375077600223, 1.92, 0.0,0
20160720,13720.0,19.21,30.21,2.1687692248009394, 1.37, 0.58,0
20160721,15400.0,20.58,31.24,2.2263474147315914, 1.53, 0.01,0
20160722,9790.0,20.69,29.87,2.4042158480793114, 2.66, 3.41,0
20160723,7270.0,20.55,30.45,2.7488423819465773, 3.56, 9.78,0
20160724,10000.0,19.22,30.67,2.6198547230122324, 3.62, 8.65,0
20160725,14230.0,18.31,26.15,1.7666772306532181, 0.93, 6.52,0
20160726,21380.0,16.43,28.37,1.8652661127239332, 1.74, 0.09,0
20160727,20060.0,17.96,29.61,2.0966574092977894, 2.42, 1.9,0
20160728,19400.0,18.72,30.38,1.781453041832203, 1.05, 9.05,0
20160729,14310.0,18.17,28.62,2.057509302601041, 0.95, 1.79,0
20160730,25290.0,18.12,31.37,2.2015093442716647, 2.04, 0.04,0
20160731,16070.0,20.46,30.37,2.328168210439754, 1.02, 0.0,0
20160801,23670.0,21.08,32.4,2.271109746368761, 1.44, 0.0,0
20160802,22200.0,20.2,33.9,2.252831002099363, 2.08, 0.0,0
20160803,22200.0,21.97,34.0,2.229122274570226, 1.06, 0.0,0
20160804,20410.0,23.02,35.83,2.5208123577196297, 3.71, 0.22999999999999998,0
20160805,15580.0,20.59,28.79,2.1178017755854217, 2.63, 3.57,0
20160806,15930.0,18.6,33.34,2.35279512899011, 2.31, 5.76,0
20160807,24640.0,16.48,27.11,1.6069229842912525, 3.32, 1.19,0
20160808,26740.0,14.22,28.76,1.2979536756541261, 1.33, 0.0,0
20160809,19070.0,15.71,29.6,1.6090084391753956, 1.88, 0.0,0
20160810,11950.0,20.0,30.83,2.300911028912439, 2.19, 1.08,0
20160811,10520.0,23.12,32.67,2.890301012349193, 3.87, 0.34,0
20160812,7850.0,22.34,33.89,2.58173065475285, 3.87, 0.36,0
20160813,23600.0,19.28,35.11,1.8381246873386414, 2.27, 0.02,0
20160814,23920.0,17.93,30.67,1.638455131430802, 2.29, 0.03,0
20160815,21640.0,16.41,28.28,1.5667278515171184, 2.08, 0.01,0
20160816,21450.0,15.46,27.9,1.424914988039446, 1.48, 0.96,0
20160817,24970.0,14.97,29.84,1.3596833012691176, 1.24, 0.0,0
20160818,19180.0,16.26,30.24,1.4987509307057723, 1.28, 0.04,0
20160819,18620.0,18.19,29.08,1.6480200004806482, 1.19, 0.63,0
20160820,21480.0,14.94,29.98,1.4137006353662969, 1.67, 0.03,0
20160821,19170.0,18.59,28.5,1.7986365602606806, 1.48, 5.700000000000001,0
20160822,21530.0,15.92,28.42,1.593425236770613, 1.41, 0.74,0
20160823,21010.0,15.49,29.53,1.4044146313353016, 1.04, 0.0,0
20160824,11510.0,17.85,30.54,1.764413590746845, 2.65, 0.56,0
20160825,21000.0,13.95,23.57,1.0481789245870574, 4.04, 5.36,0
20160826,25200.0,10.63,26.87,0.996368215106932, 2.27, 0.0,0
20160827,23750.0,12.55,27.97,1.0727688258811263, 1.77, 0.0,0
20160828,23340.0,13.93,28.55,1.0919140837040695, 2.05, 0.0,0
20160829,22300.0,12.37,26.46,1.2893393634701535, 3.58, 0.18,0
20160830,6220.0,13.67,17.8,1.5164879528336126, 4.9, 12.85,0
20160831,8060.000000000001,14.81,26.01,1.8999879717877968, 5.45, 9.73,0
20160901,10550.0,15.94,23.14,1.925483602466027, 3.5, 13.48,0
20160902,8020.0,14.77,21.62,1.7486391776386403, 3.45, 2.6900000000000004,0
20160903,17240.0,16.09,27.73,1.959943684532914, 2.16, 0.8699999999999999,0
20160904,15030.0,16.47,25.91,1.9389576704129323, 2.09, 2.39,0
20160905,13150.0,16.33,26.41,1.9661537784065541, 1.01, 7.9,0
20160906,11730.0,16.84,24.77,1.907242081299495, 1.22, 4.93,0
20160907,14870.0,15.65,24.98,1.9291501893835095, 1.69, 4.01,0
20160908,9680.0,16.56,21.32,1.9873971889021356, 2.52, 8.13,0
20160909,8410.0,14.09,22.68,1.5749003082009472, 4.27, 2.6500000000000004,0
20160910,8000.0,12.21,20.79,1.3587836046482982, 3.52, 1.7399999999999998,0
20160911,7170.0,13.11,17.29,1.4997315215318325, 3.61, 3.95,0
20160912,10140.0,12.65,21.74,1.5759244907631798, 1.27, 1.02,0
20160913,10670.0,14.52,21.94,1.593425236770613, 1.04, 1.17,0
20160914,16420.000000000004,11.54,24.13,1.4958125343911377, 1.22, 1.63,0
20160915,11380.0,14.67,22.97,1.5274177129026665, 3.0, 2.9,0
20160916,13970.0,10.51,21.31,1.2876225440992308, 2.13, 0.2,0
20160917,10160.0,10.21,19.08,1.2731105174240795, 1.78, 0.38,0
20160918,17250.0,7.89,20.1,1.0122244289324474, 1.74, 0.03,0
20160919,18120.0,6.55,22.88,1.001170695658524, 2.54, 0.0,0
20160920,17960.0,7.56,24.8,1.049611529081656, 2.01, 0.0,0
20160921,17680.0,9.36,24.94,1.125761577113967, 2.72, 0.0,0
20160922,16030.000000000002,10.27,24.3,1.3109699920303326, 3.68, 0.7,0
20160923,9600.0,11.49,22.64,1.5234352815407175, 3.23, 0.98,0
20160924,4980.0,11.94,22.62,1.7318753494914763, 3.78, 10.07,0
20160925,15180.0,8.88,18.53,1.0290065723928432, 3.8, 0.53,0
20160926,10940.0,6.66,20.83,0.9854672376331153, 2.39, 2.62,0
20160927,3410.0,2.16,11.8,0.8988433009937812, 4.4, 21.79,0
20160928,18750.0,-1.53,15.39,0.5880678800796711, 2.16, 0.0,0
20160929,17740.0,0.79,16.6,0.6552887305225256, 2.44, 0.0,0
20160930,17300.0,3.64,20.96,0.890127814023969, 2.7, 0.0,0
20161001,8930.0,8.04,20.17,1.2370434888442983, 4.25, 3.7800000000000002,0
20161002,15710.0,3.05,17.1,0.6407691299407539, 2.27, 0.0,0
20161003,2500.0,1.49,10.56,0.7685898829860731, 3.64, 11.099999999999998,0
20161004,9390.0,-2.43,8.11,0.4932937791991006, 1.58, 0.28,0
20161005,11150.0,-1.4,10.11,0.4841707989119593, 1.69, 0.02,0
20161006,15200.0,-3.24,9.4,0.44544413430102864, 3.03, 0.0,0
20161007,6470.0,-1.11,7.95,0.6152595524627715, 2.53, 5.709999999999999,0
20161008,3680.0,-2.58,6.04,0.5984649256226166, 3.86, 5.44,0
20161009,11180.0,-4.02,8.63,0.440094554680523, 3.05, 0.01,0
20161010,14280.0,-3.47,8.96,0.43976210474787547, 2.69, 0.06,0
20161011,15060.0,-3.78,9.68,0.4611466200006287, 2.85, 0.0,0
20161012,14840.0,-3.67,10.34,0.4646243983114949, 2.7, 0.0,0
20161013,13700.0,-3.14,13.23,0.5196532420301889, 1.93, 0.0,0
20161014,10190.0,-0.98,15.85,0.6361464376059383, 1.86, 0.01,0
20161015,10560.0,6.66,20.65,1.2254962141884436, 3.83, 0.06,0
20161016,6420.0,10.0,17.92,1.205111658004675, 5.34, 1.9300000000000002,0
20161017,6550.0,0.7,12.36,0.6108000000000001, 4.67, 2.46,0
20161018,11830.0,-1.5,11.68,0.5231311976828517, 1.83, 0.0,0
20161019,1930.0,-3.12,7.66,0.5258505038956838, 4.01, 0.72,0
20161020,13800.0,-5.88,6.05,0.3279079406138395, 2.72, 0.0,0
20161021,1730.0,-4.15,4.5,0.3672552656700993, 2.11, 0.8499999999999999,0
20161022,11820.0,-4.47,2.88,0.4211764920272719, 2.54, 0.01,0
20161023,12520.0,-3.91,6.35,0.4263218565057658, 2.91, 0.0,0
20161024,11840.0,-5.1,6.08,0.36218796332060227, 1.91, 0.01,0
20161025,7530.0,-1.55,8.19,0.5003287247525082, 2.51, 1.34,0
20161026,12220.0,-4.93,3.14,0.3465484143954692, 3.87, 0.14,0
20161027,10010.0,-5.62,5.01,0.3536062687746273, 2.39, 0.0,0
